type,category,date,index
input,other_straights,2017-08-01,86.98078415061632
input,field_peas,2017-08-01,70.96035642476099
input,field_beans,2017-08-01,72.85674215262001
input,soya_beans,2017-08-01,100
input,compound_feedingstuffs,2017-08-01,92.270835212678
input,compound_feedingstuffs_for_cattle_and_calves,2017-08-01,90.33039241109469
input,compound_feedingstuffs_for_pigs,2017-08-01,92.92999023526988
input,compound_feedingstuffs_for_poultry,2017-08-01,93.55291690094244
input,compound_feedingstuffs_for_sheep,2017-08-01,92.2340366072642
input,maintenance_of_materials,2017-08-01,92.42304348579532
input,maintenance_of_buildings,2017-08-01,92.96527159394479
input,other_goods_and_services,2017-08-01,93.93741794071279
input,goods_and_services_contributing_to_investment,2017-08-01,95.74654164484791
input,materials,2017-08-01,96.99829642458428
input,machinery_and_other_equipment,2017-08-01,100.00885707549344
input,plant_and_machinery_for_cultivation,2017-08-01,99.99999999999997
input,farm_machinery_and_installations,2017-08-01,100.04152483887191
input,transport_equipment,2017-08-01,94.59899766599723
input,tractors,2017-08-01,95.0458145674794
input,other_vehicles,2017-08-01,92.76981196527582
input,buildings,2017-08-01,93.05945698403981
input,all_agricultural_inputs,2017-08-01,91.14456385793505
output,crop_products,2017-07-01,88.85070869379017
output,cereals,2017-07-01,87.43645066257767
output,wheat,2017-07-01,85.15934036713539
output,wheat_breadmaking,2017-07-01,82.08258301811236
output,wheat_other_milling,2017-07-01,87.7907514343801
output,wheat_feeding,2017-07-01,86.64916219415366
output,barley,2017-07-01,91.13150003409748
output,barley_feeding,2017-07-01,87.69905437102405
output,barley_malting,2017-07-01,95.59123578652104
output,oats,2017-07-01,94.11949102624311
output,oats_milling,2017-07-01,92.9275887187018
output,oats_feeding,2017-07-01,109.53462673293579
output,industrial_crops,2017-07-01,90.08460882767899
output,oilseed_rape,2017-07-01,92.04495515029926
output,sugar_beet,2017-07-01,90.90074460050718
output,forage_plants,2017-07-01,76.35407537248028
output,straw,2017-07-01,76.35407537248028
output,fresh_vegetables,2017-07-01,86.26759424735778
output,cauliflowers,2017-07-01,55.32702810491826
output,tomatoes,2017-07-01,105.28399950724356
output,cabbages,2017-07-01,81.80992815763828
output,lettuce,2017-07-01,77.56586733118655
output,carrots,2017-07-01,75.61716459145583
output,onions,2017-07-01,75.27533474268569
output,beans_green,2017-07-01,73.94091086317663
output,mushrooms,2017-07-01,109.83936848124272
output,flowers_and_plants,2017-07-01,100.57984188018939
output,potatoes,2017-07-01,100.58574745799727
output,fresh_fruit,2017-07-01,80.64039747928237
output,dessert_apples,2017-07-01,79.21294609841301
output,dessert_pears,2017-07-01,69.79563571477969
output,strawberries,2017-07-01,81.8844745483622
output,cooking_apples,2017-07-01,52.815446776138984
output,raspberries,2017-07-01,83.85373354828266
output,other_crop_products,2017-07-01,100.00000000000017
output,animals_and_animal_products,2017-07-01,97.45141067962929
output,animals_for_slaughter_export,2017-07-01,96.39010633397088
output,cattle_and_calves,2017-07-01,99.55440866014133
output,cattle_clean,2017-07-01,97.98539784704288
output,cows_and_bulls,2017-07-01,106.10275258872939
output,calves,2017-07-01,121.92121381988923
output,pigs,2017-07-01,102.43759480369218
output,pigs_clean,2017-07-01,102.17621260948077
output,sows_and_boars,2017-07-01,115.29836959511695
output,sheep_and_lambs,2017-07-01,95.76251010260714
output,sheep_and_lambs_clean,2017-07-01,96.153174330043
output,ewes_and_rams,2017-07-01,91.38284301001016
output,all_poultry,2017-07-01,90.14950916622736
output,chickens,2017-07-01,91.10799198741148
output,turkeys,2017-07-01,78.80753257097344
output,animal_products,2017-07-01,99.34945562875757
output,milk,2017-07-01,97.48725555392113
output,eggs,2017-07-01,94.92779951240892
output,intensive_eggs,2017-07-01,100.52485295987977
output,free_range_eggs,2017-07-01,92.45152745348068
output,wool_clip,2017-07-01,387.09677419354836
output,all_agricultural_outputs,2017-07-01,93.93597403763364
input,all_goods_and_services_currently_consumed_in_agriculture,2017-07-01,89.9412814416204
input,seeds_input,2017-07-01,88.76976069528573
input,energy_and_lubricants,2017-07-01,93.19887558807062
input,electricity,2017-07-01,87.48002131060201
input,fuels_for_heating,2017-07-01,95.44387036167213
input,motor_fuels,2017-07-01,95.09876034110574
input,fertilisers_and_soil_improvers,2017-07-01,88.52262341283937
input,straight_fertilisers,2017-07-01,83.24012553173628
input,straight_fertilisers_nitrogenous,2017-07-01,81.58701742783268
input,straight_fertilisers_phosphatic,2017-07-01,103.83484362149109
input,straight_fertilisers_potassic,2017-07-01,99.3661255084754
input,compound_fertilisers,2017-07-01,102.74176990475556
input,other_fertilisers_and_soil_improvers,2017-07-01,91.99214488326423
input,plant_protection_products,2017-07-01,73.46745325032315
input,fungicides,2017-07-01,61.30363037517951
input,insecticides,2017-07-01,110.70715502291803
input,herbicides,2017-07-01,70.4757721638988
input,other_plant_protection_products,2017-07-01,106.8362480127186
input,veterinary_services,2017-07-01,87.51683221871171
input,animal_feedingstuffs,2017-07-01,90.44912388044054
input,straight_feedingstuffs,2017-07-01,85.78802988187408
input,cereal_and_milling_by_products,2017-07-01,87.00077871936323
input,oilcakes,2017-07-01,84.70495791526358
input,soya_bean_meal,2017-07-01,87.33760295622494
input,sunflower_seed_meal,2017-07-01,71.57588253644992
input,rape_seed_meal,2017-07-01,75.91094837760689
input,products_of_animal_origin_including_white_fish_meal,2017-07-01,87.11098983708817
input,other_straights,2017-07-01,85.9631166358222
input,field_peas,2017-07-01,80.7474868252319
input,field_beans,2017-07-01,82.3503255682308
input,soya_beans,2017-07-01,84.72217896027118
input,compound_feedingstuffs,2017-07-01,92.40269962972859
input,compound_feedingstuffs_for_cattle_and_calves,2017-07-01,89.46128885524999
input,compound_feedingstuffs_for_pigs,2017-07-01,93.0185250898265
input,compound_feedingstuffs_for_poultry,2017-07-01,94.26905344351962
input,compound_feedingstuffs_for_sheep,2017-07-01,94.23951131795273
input,maintenance_of_materials,2017-07-01,91.66498413197549
input,maintenance_of_buildings,2017-07-01,92.6981300089047
input,other_goods_and_services,2017-07-01,93.76870992097624
input,goods_and_services_contributing_to_investment,2017-07-01,95.51207698434327
input,materials,2017-07-01,96.6830848902262
input,machinery_and_other_equipment,2017-07-01,100.00736010498751
input,plant_and_machinery_for_cultivation,2017-07-01,99.99999999999997
input,farm_machinery_and_installations,2017-07-01,100.03450655624566
input,transport_equipment,2017-07-01,94.03376792875927
input,tractors,2017-07-01,94.3003571983227
input,other_vehicles,2017-07-01,92.94240079776314
input,buildings,2017-07-01,92.99832793978544
input,all_agricultural_inputs,2017-07-01,90.94318651437783
output,crop_products,2017-06-01,88.5378676359328
output,cereals,2017-06-01,86.58169340492586
output,wheat,2017-06-01,83.84987051785404
output,wheat_breadmaking,2017-06-01,80.29493554515605
output,wheat_other_milling,2017-06-01,87.53442233940976
output,wheat_feeding,2017-06-01,84.78450367606185
output,barley,2017-06-01,94.95375266269457
output,barley_feeding,2017-06-01,86.95964816669766
output,barley_malting,2017-06-01,97.68318002595221
output,oats,2017-06-01,106.20765185006883
output,oats_milling,2017-06-01,105.91909575902301
output,oats_feeding,2017-06-01,109.53462673293579
output,industrial_crops,2017-06-01,94.97610954646662
output,oilseed_rape,2017-06-01,99.16757172390447
output,sugar_beet,2017-06-01,90.90074460050718
output,forage_plants,2017-06-01,64.06568568660916
output,straw,2017-06-01,64.06568568660916
output,fresh_vegetables,2017-06-01,89.45470452219291
output,cauliflowers,2017-06-01,70.81859597429538
output,tomatoes,2017-06-01,125.97833357039683
output,cabbages,2017-06-01,85.32386213719627
output,lettuce,2017-06-01,80.94033422463855
output,carrots,2017-06-01,75.61716459145583
output,onions,2017-06-01,81.1386340642522
output,beans_green,2017-06-01,71.56038357605694
output,mushrooms,2017-06-01,109.83936848124272
output,flowers_and_plants,2017-06-01,100.57984188018939
output,potatoes,2017-06-01,109.14188577068657
output,fresh_fruit,2017-06-01,63.51707215676596
output,dessert_apples,2017-06-01,80.47802311958179
output,dessert_pears,2017-06-01,69.79563571477969
output,strawberries,2017-06-01,58.16093519322922
output,cooking_apples,2017-06-01,50.10696232608057
output,raspberries,2017-06-01,68.58556819122542
output,other_crop_products,2017-06-01,100.00000000000017
output,animals_and_animal_products,2017-06-01,96.68549769312422
output,animals_for_slaughter_export,2017-06-01,97.52340368508175
output,cattle_and_calves,2017-06-01,100.02665469949467
output,cattle_clean,2017-06-01,98.44896602638367
output,cows_and_bulls,2017-06-01,107.58078671993398
output,calves,2017-06-01,119.7686543903137
output,pigs,2017-06-01,101.22793015658081
output,pigs_clean,2017-06-01,100.7588253817513
output,sows_and_boars,2017-06-01,122.78451117925798
output,sheep_and_lambs,2017-06-01,102.98887124003495
output,sheep_and_lambs_clean,2017-06-01,103.79011054254012
output,ewes_and_rams,2017-06-01,94.70585548310146
output,all_poultry,2017-06-01,89.86324178923793
output,chickens,2017-06-01,90.7375620510897
output,turkeys,2017-06-01,79.42576473042423
output,animal_products,2017-06-01,95.4319293520003
output,milk,2017-06-01,93.56787976521281
output,eggs,2017-06-01,94.999451269311
output,intensive_eggs,2017-06-01,97.1659761402885
output,free_range_eggs,2017-06-01,94.03951327421063
output,wool_clip,2017-06-01,387.09677419354836
output,all_agricultural_outputs,2017-06-01,93.6147805299784
input,all_goods_and_services_currently_consumed_in_agriculture,2017-06-01,90.43233283159869
input,seeds_input,2017-06-01,88.59590278393732
input,energy_and_lubricants,2017-06-01,94.75233064149394
input,electricity,2017-06-01,86.44112946190731
input,fuels_for_heating,2017-06-01,94.69234382339124
input,motor_fuels,2017-06-01,97.97919664633979
input,fertilisers_and_soil_improvers,2017-06-01,91.89675847212534
input,straight_fertilisers,2017-06-01,82.44731840526858
input,straight_fertilisers_nitrogenous,2017-06-01,79.92869650452384
input,straight_fertilisers_phosphatic,2017-06-01,103.93026446700178
input,straight_fertilisers_potassic,2017-06-01,99.37914967801883
input,compound_fertilisers,2017-06-01,103.41099905473087
input,other_fertilisers_and_soil_improvers,2017-06-01,90.85751691032074
input,plant_protection_products,2017-06-01,73.28162145427316
input,fungicides,2017-06-01,61.202133412671124
input,insecticides,2017-06-01,110.70715502291803
input,herbicides,2017-06-01,70.13279459292393
input,other_plant_protection_products,2017-06-01,106.8362480127186
input,veterinary_services,2017-06-01,87.66379635137179
input,animal_feedingstuffs,2017-06-01,90.61239843840282
input,straight_feedingstuffs,2017-06-01,86.08318722406483
input,cereal_and_milling_by_products,2017-06-01,85.32450474439754
input,oilcakes,2017-06-01,84.85835215804035
input,soya_bean_meal,2017-06-01,88.58649186956777
input,sunflower_seed_meal,2017-06-01,67.99708840962742
input,rape_seed_meal,2017-06-01,76.2696558832827
input,products_of_animal_origin_including_white_fish_meal,2017-06-01,87.11098983708817
input,other_straights,2017-06-01,87.45132379857938
input,field_peas,2017-06-01,84.28647412714783
input,field_beans,2017-06-01,87.91389689658125
input,soya_beans,2017-06-01,84.72217896027118
input,compound_feedingstuffs,2017-06-01,92.41133714782971
input,compound_feedingstuffs_for_cattle_and_calves,2017-06-01,89.45542125010941
input,compound_feedingstuffs_for_pigs,2017-06-01,93.01436992364067
input,compound_feedingstuffs_for_poultry,2017-06-01,94.1293958832155
input,compound_feedingstuffs_for_sheep,2017-06-01,94.04797674054817
input,maintenance_of_materials,2017-06-01,91.49973017464589
input,maintenance_of_buildings,2017-06-01,92.52003561887801
input,other_goods_and_services,2017-06-01,93.83587688267309
input,goods_and_services_contributing_to_investment,2017-06-01,95.30034140011695
input,materials,2017-06-01,96.35910967411787
input,machinery_and_other_equipment,2017-06-01,100.00736010498751
input,plant_and_machinery_for_cultivation,2017-06-01,99.99999999999997
input,farm_machinery_and_installations,2017-06-01,100.03450655624566
input,transport_equipment,2017-06-01,93.45159717236612
input,tractors,2017-06-01,93.554899829166
input,other_vehicles,2017-06-01,93.02869521400679
input,buildings,2017-06-01,93.02753203323978
input,all_agricultural_inputs,2017-06-01,91.29537563938767
output,crop_products,2017-05-01,90.27839856281862
output,cereals,2017-05-01,87.24811805154015
output,wheat,2017-05-01,85.37918663086073
output,wheat_breadmaking,2017-05-01,80.73377466281629
output,wheat_other_milling,2017-05-01,88.63457133965336
output,wheat_feeding,2017-05-01,87.35217533524194
output,barley,2017-05-01,93.60389731658806
output,barley_feeding,2017-05-01,89.5528330699787
output,barley_malting,2017-05-01,99.63623580575585
output,oats,2017-05-01,108.61409363703545
output,oats_milling,2017-05-01,108.643974304776
output,oats_feeding,2017-05-01,109.53462673293579
output,industrial_crops,2017-05-01,95.52216621384268
output,oilseed_rape,2017-05-01,101.87343798610881
output,sugar_beet,2017-05-01,90.90074460050718
output,forage_plants,2017-05-01,61.74085520549841
output,straw,2017-05-01,61.74085520549841
output,fresh_vegetables,2017-05-01,87.62404977173337
output,cauliflowers,2017-05-01,86.3101638436725
output,tomatoes,2017-05-01,114.3828097760769
output,cabbages,2017-05-01,87.28660595217391
output,lettuce,2017-05-01,83.82454500497298
output,carrots,2017-05-01,71.63731382348448
output,onions,2017-05-01,84.36082386159411
output,beans_green,2017-05-01,96.14219472813755
output,mushrooms,2017-05-01,109.83936848124272
output,flowers_and_plants,2017-05-01,100.57984188018939
output,potatoes,2017-05-01,117.47118640837577
output,fresh_fruit,2017-05-01,60.161840394418654
output,dessert_apples,2017-05-01,77.77013856894088
output,dessert_pears,2017-05-01,69.79563571477969
output,strawberries,2017-05-01,59.94657794038978
output,cooking_apples,2017-05-01,52.138325663624386
output,raspberries,2017-05-01,49.07624579054115
output,other_crop_products,2017-05-01,100.00000000000017
output,animals_and_animal_products,2017-05-01,95.40114679076333
output,animals_for_slaughter_export,2017-05-01,96.3510390219037
output,cattle_and_calves,2017-05-01,97.89036336172931
output,cattle_clean,2017-05-01,96.27021399027404
output,cows_and_bulls,2017-05-01,106.07227202587988
output,calves,2017-05-01,118.46995901692657
output,pigs,2017-05-01,99.69063413509397
output,pigs_clean,2017-05-01,99.24197238365483
output,sows_and_boars,2017-05-01,121.1340232709434
output,sheep_and_lambs,2017-05-01,100.25684216533948
output,sheep_and_lambs_clean,2017-05-01,100.96953855165015
output,ewes_and_rams,2017-05-01,93.252037526124
output,all_poultry,2017-05-01,90.65656048889205
output,chickens,2017-05-01,91.60521334323242
output,turkeys,2017-05-01,79.7329843924826
output,animal_products,2017-05-01,93.98743020509619
output,milk,2017-05-01,93.62029510868592
output,eggs,2017-05-01,94.999451269311
output,intensive_eggs,2017-05-01,97.1659761402885
output,free_range_eggs,2017-05-01,94.03951327421063
output,wool_clip,2017-05-01,387.09677419354836
output,all_agricultural_outputs,2017-05-01,93.4971990220579
input,all_goods_and_services_currently_consumed_in_agriculture,2017-05-01,90.7484112202488
input,seeds_input,2017-05-01,88.80305420602274
input,energy_and_lubricants,2017-05-01,94.68559101401293
input,electricity,2017-05-01,86.44112946190731
input,fuels_for_heating,2017-05-01,94.69234382339124
input,motor_fuels,2017-05-01,97.87725698544116
input,fertilisers_and_soil_improvers,2017-05-01,98.181934749501
input,straight_fertilisers,2017-05-01,93.1386458056983
input,straight_fertilisers_nitrogenous,2017-05-01,92.05720038875097
input,straight_fertilisers_phosphatic,2017-05-01,104.49543028531406
input,straight_fertilisers_potassic,2017-05-01,99.43635631744883
input,compound_fertilisers,2017-05-01,105.17420839189957
input,other_fertilisers_and_soil_improvers,2017-05-01,91.03207506000436
input,plant_protection_products,2017-05-01,71.47756654082062
input,fungicides,2017-05-01,60.47055015367645
input,insecticides,2017-05-01,93.34132678402894
input,herbicides,2017-05-01,69.85333384422088
input,other_plant_protection_products,2017-05-01,106.8362480127186
input,veterinary_services,2017-05-01,87.48009118554668
input,animal_feedingstuffs,2017-05-01,90.40761618906511
input,straight_feedingstuffs,2017-05-01,86.11637947872008
input,cereal_and_milling_by_products,2017-05-01,87.90471314909526
input,oilcakes,2017-05-01,86.59521160406003
input,soya_bean_meal,2017-05-01,89.8353807829106
input,sunflower_seed_meal,2017-05-01,78.73347079009491
input,rape_seed_meal,2017-05-01,76.62836338895852
input,products_of_animal_origin_including_white_fish_meal,2017-05-01,87.11098983708817
input,other_straights,2017-05-01,84.4007657052358
input,field_peas,2017-05-01,77.59900846697569
input,field_beans,2017-05-01,82.04255353730078
input,soya_beans,2017-05-01,84.72217896027118
input,compound_feedingstuffs,2017-05-01,92.25194488365796
input,compound_feedingstuffs_for_cattle_and_calves,2017-05-01,89.43638501020821
input,compound_feedingstuffs_for_pigs,2017-05-01,93.0373712509883
input,compound_feedingstuffs_for_poultry,2017-05-01,93.97300153312847
input,compound_feedingstuffs_for_sheep,2017-05-01,93.55971831438735
input,maintenance_of_materials,2017-05-01,91.56522527771313
input,maintenance_of_buildings,2017-05-01,92.60908281389135
input,other_goods_and_services,2017-05-01,93.43949207748179
input,goods_and_services_contributing_to_investment,2017-05-01,95.20365993526495
input,materials,2017-05-01,96.2173899983358
input,machinery_and_other_equipment,2017-05-01,100.00885707549344
input,plant_and_machinery_for_cultivation,2017-05-01,99.99999999999997
input,farm_machinery_and_installations,2017-05-01,100.04152483887191
input,transport_equipment,2017-05-01,93.19573944673478
input,tractors,2017-05-01,93.08898897344307
input,other_vehicles,2017-05-01,93.63275612771238
input,buildings,2017-05-01,93.02753203323978
input,all_agricultural_inputs,2017-05-01,91.56647546897908
output,crop_products,2017-04-01,92.05373542969099
output,cereals,2017-04-01,88.90957932095226
output,wheat,2017-04-01,87.2024610751008
output,wheat_breadmaking,2017-04-01,81.51572949147024
output,wheat_other_milling,2017-04-01,88.41235252232454
output,wheat_feeding,2017-04-01,88.56582522044192
output,barley,2017-04-01,93.71505819456965
output,barley_feeding,2017-04-01,90.19084819905187
output,barley_malting,2017-04-01,99.26155421345862
output,oats,2017-04-01,107.20425957207337
output,oats_milling,2017-04-01,107.14795808567689
output,oats_feeding,2017-04-01,109.53462673293579
output,industrial_crops,2017-04-01,95.6551000242238
output,oilseed_rape,2017-04-01,103.74206311785534
output,sugar_beet,2017-04-01,90.90074460050718
output,forage_plants,2017-04-01,68.15074496056091
output,straw,2017-04-01,68.15074496056091
output,fresh_vegetables,2017-04-01,85.80062792886508
output,cauliflowers,2017-04-01,54.220487542819896
output,tomatoes,2017-04-01,146.55126216111958
output,cabbages,2017-04-01,79.25928358740953
output,lettuce,2017-04-01,93.52855028310915
output,carrots,2017-04-01,67.6574630555131
output,onions,2017-04-01,84.57895602471052
output,mushrooms,2017-04-01,109.83936848124272
output,flowers_and_plants,2017-04-01,100.57984188018939
output,potatoes,2017-04-01,121.43386180231248
output,fresh_fruit,2017-04-01,53.70309741588878
output,dessert_apples,2017-04-01,78.2913670931655
output,dessert_pears,2017-04-01,77.08771705811486
output,strawberries,2017-04-01,40.5595995426467
output,cooking_apples,2017-04-01,50.10696232608057
output,other_crop_products,2017-04-01,100.00000000000017
output,animals_and_animal_products,2017-04-01,93.62109638214339
output,animals_for_slaughter_export,2017-04-01,93.29649818256713
output,cattle_and_calves,2017-04-01,97.09760307907666
output,cattle_clean,2017-04-01,95.95940172222028
output,cows_and_bulls,2017-04-01,103.67263134480417
output,calves,2017-04-01,93.30817929146632
output,pigs,2017-04-01,97.56145712520949
output,pigs_clean,2017-04-01,97.04750882493333
output,sows_and_boars,2017-04-01,122.48978119563039
output,sheep_and_lambs,2017-04-01,87.18250063811733
output,sheep_and_lambs_clean,2017-04-01,86.65258430334933
output,ewes_and_rams,2017-04-01,92.79512331107395
output,all_poultry,2017-04-01,89.25880184794029
output,chickens,2017-04-01,89.79442540814057
output,turkeys,2017-04-01,81.27666837344258
output,animal_products,2017-04-01,94.19123433159726
output,milk,2017-04-01,94.16923316141683
output,eggs,2017-04-01,94.999451269311
output,intensive_eggs,2017-04-01,97.1659761402885
output,free_range_eggs,2017-04-01,94.03951327421063
output,wool_clip,2017-04-01,387.09677419354836
output,all_agricultural_outputs,2017-04-01,93.06795214324578
input,all_goods_and_services_currently_consumed_in_agriculture,2017-04-01,91.11715133728238
input,seeds_input,2017-04-01,88.66133776747165
input,energy_and_lubricants,2017-04-01,95.8302911684034
input,electricity,2017-04-01,83.08470964304742
input,fuels_for_heating,2017-04-01,92.81352747768904
input,motor_fuels,2017-04-01,101.18882219756826
input,fertilisers_and_soil_improvers,2017-04-01,102.58553711787059
input,straight_fertilisers,2017-04-01,101.2711383617527
input,straight_fertilisers_nitrogenous,2017-04-01,101.40522472846772
input,straight_fertilisers_phosphatic,2017-04-01,103.66520656280545
input,straight_fertilisers_potassic,2017-04-01,98.7563575707603
input,compound_fertilisers,2017-04-01,105.80922879511728
input,other_fertilisers_and_soil_improvers,2017-04-01,89.81016801221907
input,plant_protection_products,2017-04-01,73.01000948048548
input,fungicides,2017-04-01,64.28268340906968
input,insecticides,2017-04-01,93.34132678402894
input,herbicides,2017-04-01,69.85333384422088
input,other_plant_protection_products,2017-04-01,106.8362480127186
input,veterinary_services,2017-04-01,87.46172066896418
input,animal_feedingstuffs,2017-04-01,90.14331720153449
input,straight_feedingstuffs,2017-04-01,85.65060995902661
input,cereal_and_milling_by_products,2017-04-01,88.97780152876194
input,oilcakes,2017-04-01,85.34168806918856
input,soya_bean_meal,2017-04-01,91.08426969625341
input,sunflower_seed_meal,2017-04-01,78.73347079009491
input,rape_seed_meal,2017-04-01,76.98707089463433
input,products_of_animal_origin_including_white_fish_meal,2017-04-01,87.11098983708817
input,other_straights,2017-04-01,84.07786509319297
input,field_peas,2017-04-01,72.32713772756989
input,field_beans,2017-04-01,76.3132588076803
input,soya_beans,2017-04-01,91.77888384166133
input,compound_feedingstuffs,2017-04-01,92.03058053223971
input,compound_feedingstuffs_for_cattle_and_calves,2017-04-01,89.4624600336511
input,compound_feedingstuffs_for_pigs,2017-04-01,93.05621197857631
input,compound_feedingstuffs_for_poultry,2017-04-01,93.91783565559126
input,compound_feedingstuffs_for_sheep,2017-04-01,92.10335059858046
input,maintenance_of_materials,2017-04-01,91.18515500548484
input,maintenance_of_buildings,2017-04-01,92.52003561887801
input,other_goods_and_services,2017-04-01,92.93039425874419
input,goods_and_services_contributing_to_investment,2017-04-01,95.00446957336285
input,materials,2017-04-01,95.95261749716583
input,machinery_and_other_equipment,2017-04-01,100.00586313448157
input,plant_and_machinery_for_cultivation,2017-04-01,99.99999999999997
input,farm_machinery_and_installations,2017-04-01,100.02748827361941
input,transport_equipment,2017-04-01,92.72233970059554
input,tractors,2017-04-01,92.43671377543095
input,other_vehicles,2017-04-01,93.89163937644332
input,buildings,2017-04-01,92.96912384633112
input,all_agricultural_inputs,2017-04-01,91.80878081612164
output,crop_products,2017-03-01,93.84372468452082
output,cereals,2017-03-01,89.98032762734563
output,wheat,2017-03-01,87.69299057484758
output,wheat_breadmaking,2017-03-01,81.50654547433939
output,wheat_other_milling,2017-03-01,87.55659809545071
output,wheat_feeding,2017-03-01,88.65311371527234
output,barley,2017-03-01,95.43623990739331
output,barley_feeding,2017-03-01,91.36816135029035
output,barley_malting,2017-03-01,99.62598612772511
output,oats,2017-03-01,104.03297812308634
output,oats_milling,2017-03-01,103.76888788454647
output,oats_feeding,2017-03-01,107.27259313876874
output,industrial_crops,2017-03-01,96.23400379638949
output,oilseed_rape,2017-03-01,105.53788467304031
output,sugar_beet,2017-03-01,90.90074460050718
output,forage_plants,2017-03-01,82.09972784722542
output,straw,2017-03-01,82.09972784722542
output,fresh_vegetables,2017-03-01,87.40519047136284
output,cauliflowers,2017-03-01,45.368163046032976
output,tomatoes,2017-03-01,113.22160148975793
output,cabbages,2017-03-01,82.97709566308383
output,lettuce,2017-03-01,103.37366083922589
output,carrots,2017-03-01,67.6574630555131
output,onions,2017-03-01,82.0730868231768
output,mushrooms,2017-03-01,109.83936848124272
output,flowers_and_plants,2017-03-01,100.57984188018939
output,potatoes,2017-03-01,122.80969375967172
output,fresh_fruit,2017-03-01,59.6945113201038
output,dessert_apples,2017-03-01,78.54132537133744
output,dessert_pears,2017-03-01,78.12944296430561
output,strawberries,2017-03-01,23.723539355132978
output,cooking_apples,2017-03-01,50.10696232608057
output,other_crop_products,2017-03-01,100.00000000000017
output,animals_and_animal_products,2017-03-01,93.30504614317755
output,animals_for_slaughter_export,2017-03-01,91.50999925958094
output,cattle_and_calves,2017-03-01,95.03838815360882
output,cattle_clean,2017-03-01,94.73038976748255
output,cows_and_bulls,2017-03-01,98.22081115560557
output,calves,2017-03-01,68.09363843780524
output,pigs,2017-03-01,94.64349827226906
output,pigs_clean,2017-03-01,94.20030114817851
output,sows_and_boars,2017-03-01,115.39661292299279
output,sheep_and_lambs,2017-03-01,84.27379362387352
output,sheep_and_lambs_clean,2017-03-01,83.85329190422424
output,ewes_and_rams,2017-03-01,88.94596719640988
output,all_poultry,2017-03-01,88.683092770302
output,chickens,2017-03-01,89.22682291998917
output,turkeys,2017-03-01,79.99848286586638
output,animal_products,2017-03-01,96.03947652946236
output,milk,2017-03-01,96.07068611552411
output,eggs,2017-03-01,96.40689054203366
output,intensive_eggs,2017-03-01,97.57285196454633
output,free_range_eggs,2017-03-01,95.8920839776087
output,wool_clip,2017-03-01,387.09677419354836
output,all_agricultural_outputs,2017-03-01,93.50325889253676
input,all_goods_and_services_currently_consumed_in_agriculture,2017-03-01,90.85876024022326
input,seeds_input,2017-03-01,88.32095925445783
input,energy_and_lubricants,2017-03-01,97.38152222553043
input,electricity,2017-03-01,81.0335641981886
input,fuels_for_heating,2017-03-01,91.87411930483793
input,motor_fuels,2017-03-01,104.48418719458238
input,fertilisers_and_soil_improvers,2017-03-01,104.49329234837201
input,straight_fertilisers,2017-03-01,104.57135669383993
input,straight_fertilisers_nitrogenous,2017-03-01,105.07883124243587
input,straight_fertilisers_phosphatic,2017-03-01,105.7487131514482
input,straight_fertilisers_potassic,2017-03-01,97.18006560294612
input,compound_fertilisers,2017-03-01,106.2416069912616
input,other_fertilisers_and_soil_improvers,2017-03-01,88.67554003927557
input,plant_protection_products,2017-03-01,73.01000948048548
input,fungicides,2017-03-01,64.28268340906968
input,insecticides,2017-03-01,93.34132678402894
input,herbicides,2017-03-01,69.85333384422088
input,other_plant_protection_products,2017-03-01,106.8362480127186
input,veterinary_services,2017-03-01,87.38823860263415
input,animal_feedingstuffs,2017-03-01,88.99175325495175
input,straight_feedingstuffs,2017-03-01,85.51378349922635
input,cereal_and_milling_by_products,2017-03-01,89.15964539241318
input,oilcakes,2017-03-01,87.94820797278382
input,soya_bean_meal,2017-03-01,92.33315860959625
input,sunflower_seed_meal,2017-03-01,78.73347079009491
input,rape_seed_meal,2017-03-01,77.34577840031015
input,products_of_animal_origin_including_white_fish_meal,2017-03-01,87.11098983708817
input,other_straights,2017-03-01,82.12134058378734
input,field_peas,2017-03-01,69.78882959378193
input,field_beans,2017-03-01,73.60486493549607
input,soya_beans,2017-03-01,91.77888384166133
input,compound_feedingstuffs,2017-03-01,90.15620546541035
input,compound_feedingstuffs_for_cattle_and_calves,2017-03-01,88.37201460659274
input,compound_feedingstuffs_for_pigs,2017-03-01,92.00134047358432
input,compound_feedingstuffs_for_poultry,2017-03-01,91.66025204838508
input,compound_feedingstuffs_for_sheep,2017-03-01,88.25289335104621
input,maintenance_of_materials,2017-03-01,90.62557951103237
input,maintenance_of_buildings,2017-03-01,92.25289403383792
input,other_goods_and_services,2017-03-01,92.00477637233836
input,goods_and_services_contributing_to_investment,2017-03-01,94.43533806428498
input,materials,2017-03-01,95.14683750330613
input,machinery_and_other_equipment,2017-03-01,94.4604860847071
input,plant_and_machinery_for_cultivation,2017-03-01,92.95112781954884
input,farm_machinery_and_installations,2017-03-01,100.02748827361941
input,transport_equipment,2017-03-01,95.69383266385931
input,tractors,2017-03-01,96.07081845006986
input,other_vehicles,2017-03-01,94.15052262517429
input,buildings,2017-03-01,92.90799480207673
input,all_agricultural_inputs,2017-03-01,91.45518899784936
output,crop_products,2017-02-01,93.60290502056182
output,cereals,2017-02-01,89.03916814080809
output,wheat,2017-02-01,86.45958758351729
