date,display_name,price
2025-10-13,Pak choi,3.5
2025-10-27,Pak choi,3.21
2025-11-10,Pak choi,3.48
2025-11-24,Pak choi,3.41
2025-12-08,Pak choi,3.45
2025-12-22,Pak choi,3.6785714285714297
2026-01-19,Pak choi,3.6
2026-02-02,Pak choi,3.69
2026-02-16,Pak choi,3.62
2015-01-09,Pears,0.48601520711050555
2015-01-16,Pears,0.5007278300710708
2015-01-23,Pears,0.48168814344523975
2015-01-30,Pears,0.46288001638198556
2015-02-06,Pears,0.5069408637972482
2015-02-13,Pears,0.533255886889637
2015-02-20,Pears,0.501941134472532
2015-02-27,Pears,0.5448195785086342
2015-03-06,Pears,0.5338676202648998
2015-03-13,Pears,0.534248465490883
2015-03-20,Pears,0.4803378999751298
2015-03-27,Pears,0.5369592219124102
2015-04-03,Pears,0.5716481476424263
2015-04-10,Pears,0.5054441892521864
2015-04-17,Pears,0.490447768777208
2015-04-24,Pears,0.5013156003425214
2015-05-01,Pears,0.5416787851489351
2015-05-08,Pears,0.44471876850381165
2015-05-15,Pears,0.4807809342381503
2015-05-22,Pears,0.5058821551920852
2015-05-29,Pears,0.6570388873317171
2015-06-05,Pears,0.6694035960886283
2015-06-26,Pears,0.49383546729412575
2015-07-10,Pears,0.49383546729412575
2015-07-17,Pears,0.49383546729412575
2015-07-31,Pears,0.5291094292437062
2015-08-07,Pears,0.5291094292437062
2015-08-21,Pears,1.0471957453781684
2015-08-28,Pears,0.7786557514014348
2015-09-04,Pears,0.588320349439788
2015-09-11,Pears,0.5379552655309301
2015-09-18,Pears,0.6285629239801257
2015-09-25,Pears,0.5916596169949841
2015-10-02,Pears,0.526786529716415
2015-10-09,Pears,0.5228216905568096
2015-10-16,Pears,0.5373731855577601
2015-10-23,Pears,0.5072200949359308
2015-10-30,Pears,0.5089396387744987
2015-11-06,Pears,0.4981080687076778
2015-11-13,Pears,0.4841556169854545
2015-11-20,Pears,0.5039964718468931
2015-11-27,Pears,0.48452492096041744
2015-12-04,Pears,0.49148149909987776
2015-12-11,Pears,0.4986441621886189
2015-12-18,Pears,0.5010681455824094
2016-01-08,Pears,0.6058625880039009
2016-01-15,Pears,0.5806221192499973
2016-01-22,Pears,0.5575278823216735
2016-01-29,Pears,0.5011906563749309
2016-02-05,Pears,0.5216934280367487
2016-02-12,Pears,0.5923190010158479
2016-02-19,Pears,0.6341012917866944
2016-02-26,Pears,0.6255579861341347
2016-03-04,Pears,0.5985888194724861
2016-03-11,Pears,0.552104805912856
2016-03-18,Pears,0.6239126710977171
2016-03-25,Pears,0.6335286607089026
2016-04-01,Pears,0.5352803169926946
2016-04-08,Pears,0.5635616862008317
2016-04-15,Pears,0.5591583808968439
2016-04-22,Pears,0.5531439327641955
2016-04-29,Pears,0.4837201399703491
2016-05-06,Pears,0.4733454452792959
2016-05-13,Pears,0.5291094292437062
2016-07-22,Pears,1.1023113109243878
2016-07-29,Pears,1.7967674368067523
2016-08-05,Pears,1.5109538611885005
2016-08-12,Pears,2.3452775451227277
2016-08-19,Pears,1.810039264990282
2016-08-26,Pears,1.5049951589521982
2016-09-02,Pears,1.3309760660993792
2016-09-09,Pears,0.9398594418836846
2016-09-16,Pears,0.952380601856491
2016-09-23,Pears,0.9971382469541865
2016-09-30,Pears,0.8659641136852075
2016-10-07,Pears,0.6270732722342626
2016-10-14,Pears,0.6575417076149265
2016-10-21,Pears,0.6040817200252909
2016-10-28,Pears,0.5244421663637628
2016-11-04,Pears,0.5315641225559791
2016-11-11,Pears,0.5242385954239456
2016-11-18,Pears,0.532717368276717
2016-11-25,Pears,0.5496862362141299
2016-12-02,Pears,0.5493458444113237
2016-12-09,Pears,0.5837736431681895
2016-12-16,Pears,0.5379706085661224
2017-01-06,Pears,0.4920935349023113
2017-01-13,Pears,0.5329288808520075
2017-01-20,Pears,0.5664733253437821
2017-01-27,Pears,0.5190049978980239
2017-02-03,Pears,0.4755062572588576
2017-02-10,Pears,0.5587873969453147
2017-02-17,Pears,0.5506693290944168
2017-02-24,Pears,0.6003925539860375
2017-03-03,Pears,0.6734214323962543
2017-03-10,Pears,0.7222067918547447
2017-03-17,Pears,0.6463768264855414
2017-03-24,Pears,1.146718709450199
2017-03-31,Pears,0.6939501033228844
2017-04-07,Pears,0.8580023807131795
2017-04-14,Pears,0.6278135334847642
2017-04-21,Pears,0.676737492217876
2017-04-28,Pears,0.8167076259513528
2017-05-05,Pears,0.7667187562651854
2017-05-12,Pears,0.8179149927058957
2017-05-19,Pears,0.6904340496021742
2017-05-26,Pears,0.6283174472269011
2017-07-07,Pears,1.473088751871682
2017-07-14,Pears,1.2005172277158334
2017-07-21,Pears,1.7078476577255184
2017-07-28,Pears,1.6236397191498042
2017-08-04,Pears,1.7897119378070214
2017-08-11,Pears,1.423248693623999
2017-08-18,Pears,1.3043078633513412
2017-08-25,Pears,1.1906416922864536
2017-09-01,Pears,0.9655265141223858
2017-09-08,Pears,1.1896722345476884
2017-09-15,Pears,1.1813254076287918
2017-09-22,Pears,0.9433279485275332
2017-09-29,Pears,0.7771329174703342
2017-10-13,Pears,0.7771329174703342
2017-10-20,Pears,0.6296396008725725
2017-10-27,Pears,0.561661554165523
2017-11-03,Pears,0.6733333333333333
2017-11-10,Pears,0.6233333333333334
2017-11-17,Pears,0.5766666666666667
2017-11-24,Pears,0.5733333333333334
2017-12-01,Pears,0.67
2017-12-08,Pears,0.7050000000000001
2017-12-15,Pears,0.7050000000000001
2017-12-22,Pears,0.6566666666666666
2018-01-12,Pears,0.4766666666666666
2018-01-19,Pears,0.79
2018-01-26,Pears,0.77
2018-02-02,Pears,0.8300000000000001
2018-02-09,Pears,0.7450000000000001
2018-02-16,Pears,0.7949999999999999
2018-02-23,Pears,0.68
2018-03-02,Pears,0.7
2018-03-09,Pears,0.74
2018-03-16,Pears,0.73
2018-03-23,Pears,0.81
2018-03-30,Pears,0.74
2018-04-06,Pears,0.78
2018-04-13,Pears,0.82
2018-04-20,Pears,0.88
2018-04-27,Pears,1.09
2018-05-04,Pears,0.94
2018-08-24,Pears,1.03
2018-08-31,Pears,0.7949999999999999
2018-09-07,Pears,0.81
2018-09-14,Pears,0.77
2018-09-21,Pears,0.7
2018-09-28,Pears,0.5666666666666668
2018-10-05,Pears,0.69
2018-10-12,Pears,0.6733333333333333
2018-10-19,Pears,0.6366666666666666
2018-10-26,Pears,0.755
2018-11-02,Pears,0.7866666666666666
2018-11-09,Pears,0.6166666666666667
2018-11-16,Pears,0.75
2018-11-23,Pears,0.6799999999999999
2018-11-30,Pears,0.63
2018-12-07,Pears,0.62
2018-12-14,Pears,0.5900000000000001
2018-12-21,Pears,0.655
2019-01-11,Pears,0.645
2019-01-18,Pears,0.6900000000000001
2019-01-25,Pears,0.6733333333333333
2019-02-01,Pears,0.7466666666666667
2019-02-08,Pears,0.6733333333333333
2019-02-15,Pears,0.7066666666666667
2019-02-22,Pears,0.8166666666666668
2019-03-01,Pears,0.8333333333333334
2019-03-08,Pears,0.655
2019-03-15,Pears,0.69
2019-03-22,Pears,0.59
2019-03-29,Pears,0.66
2019-04-05,Pears,0.7
2019-04-12,Pears,0.86
2019-04-19,Pears,0.79
2019-04-26,Pears,0.65
2019-05-03,Pears,0.66
2019-06-14,Pears,0.88
2019-08-16,Pears,1.05
2019-08-23,Pears,0.98
2019-08-30,Pears,0.9299999999999999
2019-09-06,Pears,0.8899999999999999
2019-09-13,Pears,0.9099999999999999
2019-09-20,Pears,0.835
2019-09-27,Pears,0.875
2019-10-04,Pears,0.95
2019-10-11,Pears,0.81
2019-10-18,Pears,0.76
2019-10-25,Pears,0.815
2019-11-01,Pears,0.8233333333333333
2019-11-08,Pears,0.8733333333333334
2019-11-15,Pears,0.89
2019-11-22,Pears,0.8866666666666667
2019-11-29,Pears,0.7849999999999999
2019-12-06,Pears,0.7549999999999999
2019-12-13,Pears,0.82
2019-12-20,Pears,0.86
2020-01-10,Pears,0.775
2020-01-17,Pears,0.7050000000000001
2020-01-24,Pears,0.8300000000000001
2020-01-31,Pears,0.9500000000000001
2020-02-07,Pears,0.9
2020-02-14,Pears,1.045
2020-02-21,Pears,1.055
2020-02-28,Pears,0.98
2020-03-06,Pears,1.01
2020-03-13,Pears,1.01
2020-03-20,Pears,0.99
2020-03-27,Pears,1.08
2020-04-03,Pears,1.27
2020-04-10,Pears,0.96
2020-04-17,Pears,1.12
2020-04-24,Pears,1.32
2020-05-01,Pears,1.07
2020-05-08,Pears,1.03
2020-08-14,Pears,1.28
2020-08-21,Pears,1.085
2020-08-28,Pears,1.02
2020-09-04,Pears,0.97
2020-09-11,Pears,1.1166666666666665
2020-09-18,Pears,0.9066666666666667
2020-09-25,Pears,0.78
2020-10-02,Pears,0.94
2020-10-09,Pears,0.925
2020-10-16,Pears,0.925
2020-10-23,Pears,0.9299999999999999
2020-10-30,Pears,0.9299999999999999
2020-11-06,Pears,0.87
2020-11-13,Pears,0.78
2020-11-20,Pears,0.8766666666666666
2020-11-27,Pears,0.8766666666666666
2020-12-04,Pears,0.8466666666666667
2020-12-11,Pears,0.82
2020-12-18,Pears,0.895
2021-01-08,Pears,0.975
2021-01-15,Pears,0.985
2021-01-22,Pears,0.965
2021-01-29,Pears,0.995
2021-02-05,Pears,0.98
2021-02-12,Pears,0.99
2021-02-19,Pears,0.925
2021-02-26,Pears,1.07
2021-03-05,Pears,1.03
2021-03-12,Pears,0.835
2021-03-19,Pears,1.0
2021-03-26,Pears,1.16
2021-04-02,Pears,1.17
2021-04-09,Pears,1.17
2021-04-16,Pears,1.03
2021-04-23,Pears,1.03
2021-04-30,Pears,0.9
2021-05-07,Pears,0.9
2021-08-20,Pears,0.88
2021-08-27,Pears,0.95
2021-09-03,Pears,0.96
2021-09-10,Pears,0.9550000000000001
2021-09-17,Pears,1.05
2021-09-24,Pears,1.0
2021-10-01,Pears,0.98
2021-10-08,Pears,1.1099999999999999
2021-10-15,Pears,1.065
2021-10-22,Pears,1.05
2021-10-29,Pears,1.0699999999999998
2021-11-05,Pears,1.0350000000000001
2021-11-12,Pears,1.06
2021-11-19,Pears,1.09
2021-11-26,Pears,1.02
2021-12-03,Pears,0.86
2021-12-10,Pears,0.9066666666666667
2021-12-17,Pears,0.8049999999999999
2022-01-07,Pears,1.145
2022-01-14,Pears,1.125
2022-01-21,Pears,1.135
2022-01-28,Pears,1.1099999999999999
2022-02-04,Pears,1.135
2022-02-11,Pears,1.105
2022-02-18,Pears,1.065
2022-02-25,Pears,1.12
2022-03-04,Pears,0.9550000000000001
2022-03-11,Pears,1.005
2022-03-18,Pears,0.905
2022-03-25,Pears,1.12
2022-04-01,Pears,1.075
2022-04-08,Pears,1.1
2022-04-15,Pears,0.88
2022-04-22,Pears,1.0
2022-04-29,Pears,0.88
2022-05-06,Pears,0.66
2022-05-13,Pears,0.66
2022-05-20,Pears,0.92
2022-05-27,Pears,0.9750000000000001
2022-06-10,Pears,0.55
2022-08-26,Pears,0.8
2022-09-02,Pears,1.23
2022-09-09,Pears,1.13
2022-09-16,Pears,1.09
2022-09-23,Pears,1.13
2022-09-30,Pears,1.185
2022-10-07,Pears,0.9550000000000001
2022-10-14,Pears,1.075
2022-10-21,Pears,0.9899999999999999
2022-10-28,Pears,1.13
2022-11-04,Pears,1.0750000000000002
2022-11-11,Pears,0.81
2022-11-18,Pears,1.105
2022-11-25,Pears,0.985
2022-12-02,Pears,1.205
2022-12-09,Pears,1.0550000000000002
2022-12-16,Pears,0.9950000000000001
2022-12-23,Pears,1.135
2023-01-13,Pears,0.9850000000000001
2023-01-20,Pears,1.0750000000000002
2023-01-27,Pears,1.05
2023-02-03,Pears,1.105
2023-02-10,Pears,1.08
2023-02-17,Pears,1.08
2023-02-24,Pears,1.125
2023-03-03,Pears,0.9533333333333333
2023-03-10,Pears,0.9199999999999999
2023-03-17,Pears,1.38
2023-03-24,Pears,1.33
2023-03-31,Pears,1.31
2023-04-07,Pears,1.24
2023-04-14,Pears,1.44
2023-04-21,Pears,1.14
2023-04-28,Pears,1.58
2023-05-05,Pears,1.6
2023-05-12,Pears,1.53
2023-05-19,Pears,1.53
2023-05-26,Pears,1.38
2023-06-02,Pears,1.63
2023-06-09,Pears,1.63
2023-08-25,Pears,1.66
2023-09-01,Pears,1.4849999999999999
2023-09-08,Pears,1.255
2023-09-15,Pears,1.25
2023-09-22,Pears,1.1549999999999998
2023-09-29,Pears,1.125
2023-10-06,Pears,0.99
2023-10-13,Pears,1.115
2023-10-20,Pears,1.08
2023-10-27,Pears,1.105
2023-11-03,Pears,1.02
2023-11-10,Pears,1.08
2023-11-17,Pears,1.135
2023-11-24,Pears,1.1099999999999999
2023-12-01,Pears,1.125
2023-12-08,Pears,0.9866666666666667
2023-12-15,Pears,1.17
2024-01-12,Pears,1.17
2024-01-19,Pears,1.145
2024-01-26,Pears,1.145
2024-02-02,Pears,1.125
2024-02-09,Pears,1.075
2024-02-16,Pears,1.12
2024-02-23,Pears,1.095
2024-03-01,Pears,1.0150000000000001
2024-03-08,Pears,1.1166666666666667
2024-03-15,Pears,1.075
2024-03-22,Pears,1.0899999999999999
2024-03-29,Pears,1.15
2024-04-05,Pears,1.115
2024-04-12,Pears,1.015
2024-04-19,Pears,1.2
2024-04-26,Pears,1.16
2024-05-03,Pears,1.17
2024-05-10,Pears,1.21
2024-05-17,Pears,0.5
2024-08-23,Pears,1.0750000000000002
2024-08-30,Pears,1.205
2024-09-06,Pears,1.145
2024-09-13,Pears,1.27
2024-09-20,Pears,1.29
2024-09-27,Pears,1.09
2024-10-04,Pears,1.2533333333333332
2024-10-11,Pears,1.3050000000000002
2024-10-18,Pears,1.3999000000000001
2024-10-25,Pears,1.335
2024-11-01,Pears,1.365
2024-11-08,Pears,1.335
2024-11-15,Pears,1.18
2024-11-22,Pears,1.2333333333333332
2024-11-29,Pears,1.2133333333333332
2024-12-06,Pears,0.9909999999999999
2024-12-13,Pears,0.9949999999999999
2024-12-20,Pears,0.9949999999999999
2025-01-20,Pears,1.3
2025-02-03,Pears,1.31
2025-02-17,Pears,1.36
2025-03-03,Pears,1.27
2025-03-17,Pears,1.25
2025-04-14,Pears,0.94
2025-04-28,Pears,0.94
2025-05-26,Pears,0.67
2025-06-09,Pears,0.81
2025-08-18,Pears,1.1
2025-09-01,Pears,1.47
2025-09-15,Pears,1.105
2025-09-29,Pears,1.25
2025-10-13,Pears,1.1949999999999998
2025-10-27,Pears,1.135
2025-11-10,Pears,1.0750000000000002
2025-11-24,Pears,1.095
2025-12-08,Pears,1.065
2025-12-22,Pears,1.1241319444444446
2026-01-19,Pears,1.0050000000000001
2026-02-02,Pears,1.13
2026-02-16,Pears,1.08
2017-11-03,Spring greens,1.19
2017-11-10,Spring greens,1.12
2017-11-17,Spring greens,1.02
2017-11-24,Spring greens,1.06
2017-12-01,Spring greens,1.27
2017-12-08,Spring greens,0.97
2017-12-15,Spring greens,0.91
2017-12-22,Spring greens,0.93
2018-01-12,Spring greens,0.93
2018-01-19,Spring greens,0.87
2018-01-26,Spring greens,0.88
2018-02-02,Spring greens,0.99
2018-02-09,Spring greens,1.03
2018-02-16,Spring greens,1.07
2018-02-23,Spring greens,1.09
2018-03-02,Spring greens,1.12
2018-03-09,Spring greens,1.12
2018-03-16,Spring greens,1.18
2018-03-23,Spring greens,1.52
2018-03-30,Spring greens,1.55
2018-04-06,Spring greens,1.39
2018-04-13,Spring greens,1.36
2018-04-20,Spring greens,1.36
2018-04-27,Spring greens,1.26
2018-05-04,Spring greens,1.31
2018-05-11,Spring greens,1.23
2018-05-18,Spring greens,1.24
2018-05-25,Spring greens,1.24
2018-06-01,Spring greens,1.17
2018-06-08,Spring greens,1.15
2018-06-15,Spring greens,1.06
2018-06-22,Spring greens,0.98
2018-06-29,Spring greens,1.01
2018-07-06,Spring greens,1.01
2018-07-13,Spring greens,0.87
2018-07-20,Spring greens,0.96
2018-07-27,Spring greens,0.95
2018-08-03,Spring greens,0.96
2018-08-10,Spring greens,0.91
2018-08-17,Spring greens,0.76
2018-08-24,Spring greens,0.75
2018-08-31,Spring greens,0.75
2018-09-07,Spring greens,0.75
2018-09-14,Spring greens,0.77
2018-09-21,Spring greens,0.71
2018-09-28,Spring greens,0.8
2018-10-05,Spring greens,0.8
2018-10-12,Spring greens,0.72
2018-10-19,Spring greens,0.71
2018-10-26,Spring greens,0.69
2018-11-02,Spring greens,0.69
2018-11-09,Spring greens,0.68
2018-11-16,Spring greens,0.69
2018-11-23,Spring greens,0.69
2018-11-30,Spring greens,0.69
2018-12-07,Spring greens,0.68
2018-12-14,Spring greens,0.59
2018-12-21,Spring greens,0.64
2019-01-11,Spring greens,0.65
2019-01-18,Spring greens,0.71
2019-01-25,Spring greens,0.73
2019-02-01,Spring greens,0.81
2019-02-08,Spring greens,0.96
2019-02-15,Spring greens,1.04
2019-02-22,Spring greens,1.31
2019-03-01,Spring greens,1.29
2019-03-08,Spring greens,1.28
2019-03-15,Spring greens,1.28
2019-03-22,Spring greens,1.49
2019-03-29,Spring greens,1.23
2019-04-05,Spring greens,1.18
2019-04-12,Spring greens,1.13
2019-04-19,Spring greens,1.32
2019-04-26,Spring greens,1.36
2019-05-03,Spring greens,1.3
2019-05-10,Spring greens,1.24
2019-05-17,Spring greens,1.28
2019-05-24,Spring greens,1.12
2019-05-31,Spring greens,1.12
2019-06-07,Spring greens,1.1
2019-06-14,Spring greens,1.0
2019-06-21,Spring greens,0.86
2019-06-28,Spring greens,1.09
2019-07-05,Spring greens,1.09
2019-07-12,Spring greens,1.07
2019-07-19,Spring greens,1.07
2019-07-26,Spring greens,1.07
2019-08-02,Spring greens,1.07
2019-08-09,Spring greens,1.07
2019-08-16,Spring greens,1.11
2019-08-23,Spring greens,1.05
2019-08-30,Spring greens,1.03
2019-09-06,Spring greens,1.02
2019-09-13,Spring greens,1.04
2019-09-20,Spring greens,0.93
2019-09-27,Spring greens,1.08
2019-10-04,Spring greens,1.09
2019-10-11,Spring greens,1.07
2019-10-18,Spring greens,1.06
2019-10-25,Spring greens,1.05
2019-11-01,Spring greens,1.07
2019-11-08,Spring greens,1.1
2019-11-15,Spring greens,1.07
2019-11-22,Spring greens,1.07
2019-11-29,Spring greens,1.08
2019-12-06,Spring greens,1.09
2019-12-13,Spring greens,1.14
2019-12-20,Spring greens,1.18
2020-01-10,Spring greens,1.9
2020-01-17,Spring greens,1.97
2020-01-24,Spring greens,2.11
2020-01-31,Spring greens,2.03
2020-02-07,Spring greens,2.02
2020-02-14,Spring greens,1.89
2020-02-21,Spring greens,1.99
2020-02-28,Spring greens,1.96
2020-03-06,Spring greens,1.94
2020-03-13,Spring greens,1.93
2020-03-20,Spring greens,1.93
2020-03-27,Spring greens,1.68
2020-04-03,Spring greens,1.7
2020-04-10,Spring greens,1.76
2020-04-17,Spring greens,1.63
2020-04-24,Spring greens,1.54
2020-05-01,Spring greens,1.51
2020-05-08,Spring greens,1.45
2020-05-15,Spring greens,1.44
2020-05-22,Spring greens,1.36
2020-05-29,Spring greens,1.41
2020-06-05,Spring greens,1.35
2020-06-12,Spring greens,1.32
2020-06-19,Spring greens,1.23
2020-06-26,Spring greens,1.12
2020-07-03,Spring greens,1.0
2020-07-10,Spring greens,1.01
2020-07-17,Spring greens,0.94
2020-07-24,Spring greens,0.88
2020-07-31,Spring greens,0.86
2020-08-07,Spring greens,0.86
2020-08-14,Spring greens,0.78
2020-08-21,Spring greens,0.71
2020-08-28,Spring greens,0.78
2020-09-04,Spring greens,0.77
2020-09-11,Spring greens,0.79
2020-09-18,Spring greens,0.77
2020-09-25,Spring greens,0.7
2020-10-02,Spring greens,0.71
2020-10-09,Spring greens,0.71
2020-10-16,Spring greens,0.82
2020-10-23,Spring greens,0.81
2020-10-30,Spring greens,0.8
2020-11-06,Spring greens,0.79
2020-11-13,Spring greens,0.79
2020-11-20,Spring greens,0.81
2020-11-27,Spring greens,0.81
2020-12-04,Spring greens,0.8
2020-12-11,Spring greens,0.82
2020-12-18,Spring greens,0.91
2021-01-08,Spring greens,0.97
2021-01-15,Spring greens,1.05
2021-01-22,Spring greens,1.04
2021-01-29,Spring greens,1.06
2021-02-05,Spring greens,1.06
2021-02-12,Spring greens,1.1
2021-02-19,Spring greens,1.22
2021-02-26,Spring greens,1.3
2021-03-05,Spring greens,1.26
2021-03-12,Spring greens,1.22
2021-03-19,Spring greens,1.28
2021-03-26,Spring greens,1.31
2021-04-02,Spring greens,1.3
2021-04-09,Spring greens,1.32
2021-04-16,Spring greens,1.27
2021-04-23,Spring greens,1.22
2021-04-30,Spring greens,1.22
2021-05-07,Spring greens,1.15
2021-05-14,Spring greens,1.16
2021-05-21,Spring greens,1.16
2021-05-28,Spring greens,1.15
2021-06-04,Spring greens,1.12
2021-06-11,Spring greens,1.05
2021-06-18,Spring greens,1.03
2021-06-25,Spring greens,1.0
2021-07-02,Spring greens,1.01
2021-07-09,Spring greens,0.96
2021-07-16,Spring greens,0.87
2021-07-23,Spring greens,0.87
2021-07-30,Spring greens,0.85
2021-08-06,Spring greens,0.76
2021-08-13,Spring greens,0.76
2021-08-20,Spring greens,0.75
2021-08-27,Spring greens,0.77
2021-09-03,Spring greens,0.76
2021-09-10,Spring greens,0.75
2021-09-17,Spring greens,0.74
2021-09-24,Spring greens,0.74
2021-10-01,Spring greens,0.76
2021-10-08,Spring greens,0.76
2021-10-15,Spring greens,0.77
2021-10-22,Spring greens,0.75
2021-10-29,Spring greens,0.75
2021-11-05,Spring greens,0.78
2021-11-12,Spring greens,0.84
2021-11-19,Spring greens,0.85
2021-11-26,Spring greens,0.87
2021-12-03,Spring greens,0.87
2021-12-10,Spring greens,0.88
2021-12-17,Spring greens,0.96
2022-01-07,Spring greens,0.94
2022-01-14,Spring greens,0.94
2022-01-21,Spring greens,1.02
2022-01-28,Spring greens,1.03
2022-02-04,Spring greens,1.13
2022-02-11,Spring greens,1.01
2022-02-18,Spring greens,1.04
2022-02-25,Spring greens,1.07
2022-03-04,Spring greens,1.05
2022-03-11,Spring greens,1.04
2022-03-18,Spring greens,1.43
2022-03-25,Spring greens,1.31
2022-04-01,Spring greens,1.48
2022-04-08,Spring greens,1.34
2022-04-15,Spring greens,1.27
2022-04-22,Spring greens,1.26
2022-04-29,Spring greens,1.23
2022-05-06,Spring greens,1.2
2022-05-13,Spring greens,1.23
2022-05-20,Spring greens,1.22
2022-05-27,Spring greens,1.2
2022-06-10,Spring greens,1.22
2022-06-17,Spring greens,1.4
2022-06-24,Spring greens,1.45
2022-07-01,Spring greens,1.29
2022-07-08,Spring greens,1.29
2022-07-15,Spring greens,1.29
2022-07-22,Spring greens,1.38
2022-07-29,Spring greens,1.37
2022-08-05,Spring greens,1.42
2022-08-12,Spring greens,1.45
2022-08-19,Spring greens,1.46
2022-08-26,Spring greens,2.57
2022-09-02,Spring greens,1.53
2022-09-09,Spring greens,1.58
2022-09-16,Spring greens,1.44
2022-09-23,Spring greens,1.29
2022-09-30,Spring greens,1.28
2022-10-07,Spring greens,1.34
2022-10-14,Spring greens,1.36
2022-10-21,Spring greens,1.29
2022-10-28,Spring greens,1.37
2022-11-04,Spring greens,1.45
2022-11-11,Spring greens,1.46
2022-11-18,Spring greens,1.5
2022-11-25,Spring greens,1.64
2022-12-02,Spring greens,1.57
2022-12-23,Spring greens,1.7
2023-01-13,Spring greens,1.56
2023-01-20,Spring greens,1.66
2023-01-27,Spring greens,1.87
2023-02-03,Spring greens,1.88
2023-02-10,Spring greens,2.07
2023-02-17,Spring greens,2.05
2023-02-24,Spring greens,1.65
2023-03-03,Spring greens,2.28
2023-03-10,Spring greens,2.36
2023-03-17,Spring greens,2.45
2023-03-24,Spring greens,2.57
2023-03-31,Spring greens,2.15
2023-04-07,Spring greens,2.23
2023-04-14,Spring greens,1.9
2023-04-21,Spring greens,1.7
2023-04-28,Spring greens,1.58
2023-05-05,Spring greens,1.5
2023-05-12,Spring greens,1.45
2023-05-19,Spring greens,1.49
2023-05-26,Spring greens,1.45
2023-06-02,Spring greens,1.38
2023-06-09,Spring greens,1.42
2023-06-16,Spring greens,1.3
2023-06-30,Spring greens,1.29
2023-07-07,Spring greens,1.29
2023-07-14,Spring greens,1.3
2023-07-21,Spring greens,1.24
2023-07-28,Spring greens,1.29
2023-08-04,Spring greens,1.33
2023-08-11,Spring greens,1.3
2023-08-18,Spring greens,1.36
2023-08-25,Spring greens,1.36
2023-09-01,Spring greens,1.35
2023-09-08,Spring greens,1.32
2023-09-15,Spring greens,1.35
2023-09-22,Spring greens,1.32
2023-09-29,Spring greens,1.39
2023-10-06,Spring greens,1.4
2023-10-13,Spring greens,1.4
2023-10-20,Spring greens,1.38
2023-10-27,Spring greens,1.36
2023-11-03,Spring greens,1.37
2023-11-10,Spring greens,1.4
2023-11-17,Spring greens,1.38
2023-11-24,Spring greens,1.37
2023-12-01,Spring greens,1.38
2023-12-08,Spring greens,1.41
2023-12-15,Spring greens,1.46
2024-01-12,Spring greens,1.44
2024-01-19,Spring greens,1.74
2024-01-26,Spring greens,2.1
2024-02-02,Spring greens,2.15
2024-02-09,Spring greens,2.04
2024-02-16,Spring greens,2.2
2024-02-23,Spring greens,2.13
2024-03-01,Spring greens,2.22
2024-03-08,Spring greens,2.12
2024-03-15,Spring greens,2.04
2024-03-22,Spring greens,2.0
2024-03-29,Spring greens,2.07
2024-04-05,Spring greens,2.07
2024-04-12,Spring greens,2.07
2024-04-19,Spring greens,2.13
2024-04-26,Spring greens,2.16
2024-05-03,Spring greens,2.33
2024-05-10,Spring greens,2.28
2024-05-17,Spring greens,2.36
2024-05-24,Spring greens,2.21
2024-05-31,Spring greens,2.09
2024-06-07,Spring greens,2.31
2024-06-14,Spring greens,2.49
2024-06-21,Spring greens,2.88
2024-06-28,Spring greens,1.88
2024-07-05,Spring greens,1.88
2024-07-12,Spring greens,1.68
2024-07-19,Spring greens,1.67
2024-07-26,Spring greens,2.01
2024-08-02,Spring greens,1.59
2024-08-09,Spring greens,1.46
2024-08-16,Spring greens,1.49
2024-08-23,Spring greens,1.51
2024-08-30,Spring greens,1.5
2024-09-06,Spring greens,1.48
2024-09-13,Spring greens,1.36
2024-09-20,Spring greens,1.37
2024-09-27,Spring greens,1.38
2024-10-04,Spring greens,1.4
2024-10-11,Spring greens,1.39
2024-10-18,Spring greens,1.3806666666666667
2024-10-25,Spring greens,1.34
2024-11-01,Spring greens,1.37
2024-11-08,Spring greens,1.33
2024-11-15,Spring greens,1.36
2024-11-22,Spring greens,1.41
2024-11-29,Spring greens,1.41
2024-12-06,Spring greens,1.371125
2024-12-13,Spring greens,1.4
2024-12-20,Spring greens,1.49
2025-01-20,Spring greens,1.86
2025-02-03,Spring greens,1.76
2025-02-17,Spring greens,1.95
2025-03-03,Spring greens,1.8
2025-03-17,Spring greens,1.96
2025-03-31,Spring greens,1.88
2025-04-14,Spring greens,2.04
2025-04-28,Spring greens,2.06
2025-05-12,Spring greens,1.86
2025-05-26,Spring greens,1.48
2025-06-09,Spring greens,1.46
2025-06-23,Spring greens,1.23
2025-07-07,Spring greens,1.25
2025-07-21,Spring greens,1.12
2025-08-04,Spring greens,1.12
2025-08-18,Spring greens,1.16
2025-09-01,Spring greens,1.04
2025-09-15,Spring greens,1.05
2025-09-29,Spring greens,0.97
2025-10-13,Spring greens,1.39
2025-10-27,Spring greens,1.04
2025-11-10,Spring greens,1.15
2025-11-24,Spring greens,1.13
2025-12-08,Spring greens,1.07
2025-12-22,Spring greens,1.0868
2026-01-19,Spring greens,1.31
2026-02-02,Spring greens,1.29
2026-02-16,Spring greens,1.29
2015-03-20,Strawberries,2.3788546255506606
2015-03-27,Strawberries,2.081497797356828
2015-04-03,Strawberries,1.8612334801762112
2015-04-10,Strawberries,4.241005873715124
2015-04-17,Strawberries,1.492139332631256
