predictor,lag,f_stat,p_value,significant,commodity,target_d_order,pred_d_order
api_fresh_fruit,8,1.5938,0.137,FALSE,Capsicums (Green),1,0
api_fresh_vegetables,1,0.2063,0.6505,FALSE,Capsicums (Green),1,1
api_fresh_vegetables,2,2.1805,0.1178,FALSE,Capsicums (Green),1,1
api_fresh_vegetables,3,1.4564,0.2305,FALSE,Capsicums (Green),1,1
api_fresh_vegetables,4,1.7937,0.1355,FALSE,Capsicums (Green),1,1
api_fresh_vegetables,5,2.3317,0.0475,TRUE,Capsicums (Green),1,1
api_fresh_vegetables,6,1.9134,0.0859,FALSE,Capsicums (Green),1,1
api_fresh_vegetables,7,3.7086,0.0013,TRUE,Capsicums (Green),1,1
api_fresh_vegetables,8,3.2342,0.0027,TRUE,Capsicums (Green),1,1
fuel_petrol_price,1,14.0809,3e-4,TRUE,Capsicums (Green),1,1
fuel_petrol_price,2,7.1193,0.0012,TRUE,Capsicums (Green),1,1
fuel_petrol_price,3,4.8127,0.0035,TRUE,Capsicums (Green),1,1
fuel_petrol_price,4,3.6182,0.0083,TRUE,Capsicums (Green),1,1
fuel_petrol_price,5,2.6261,0.0281,TRUE,Capsicums (Green),1,1
fuel_petrol_price,6,2.5904,0.0225,TRUE,Capsicums (Green),1,1
fuel_petrol_price,7,2.5429,0.019,TRUE,Capsicums (Green),1,1
fuel_petrol_price,8,2.1987,0.0342,TRUE,Capsicums (Green),1,1
fuel_diesel_price,1,10.1258,0.0019,TRUE,Capsicums (Green),1,1
fuel_diesel_price,2,4.9696,0.0086,TRUE,Capsicums (Green),1,1
fuel_diesel_price,3,3.4738,0.0186,TRUE,Capsicums (Green),1,1
fuel_diesel_price,4,2.603,0.04,TRUE,Capsicums (Green),1,1
fuel_diesel_price,5,2.1022,0.071,FALSE,Capsicums (Green),1,1
fuel_diesel_price,6,1.7437,0.1186,FALSE,Capsicums (Green),1,1
fuel_diesel_price,7,1.7288,0.1111,FALSE,Capsicums (Green),1,1
fuel_diesel_price,8,1.4155,0.2002,FALSE,Capsicums (Green),1,1
sppi_road_freight,1,10.9946,0.0012,TRUE,Capsicums (Green),1,1
sppi_road_freight,2,6.4527,0.0022,TRUE,Capsicums (Green),1,1
sppi_road_freight,3,5.6654,0.0012,TRUE,Capsicums (Green),1,1
sppi_road_freight,4,4.4297,0.0024,TRUE,Capsicums (Green),1,1
sppi_road_freight,5,3.5567,0.0052,TRUE,Capsicums (Green),1,1
sppi_road_freight,6,2.9999,0.0098,TRUE,Capsicums (Green),1,1
sppi_road_freight,7,2.5466,0.0189,TRUE,Capsicums (Green),1,1
sppi_road_freight,8,2.2488,0.0304,TRUE,Capsicums (Green),1,1
api_energy_and_lubricants,1,0.2046,0.6514,FALSE,Curly kale,0,1
api_energy_and_lubricants,2,0.3234,0.724,FALSE,Curly kale,0,1
api_energy_and_lubricants,3,0.1643,0.9204,FALSE,Curly kale,0,1
api_energy_and_lubricants,4,0.7617,0.5509,FALSE,Curly kale,0,1
api_energy_and_lubricants,5,1.0344,0.3975,FALSE,Curly kale,0,1
api_energy_and_lubricants,6,0.8787,0.5109,FALSE,Curly kale,0,1
api_energy_and_lubricants,7,0.7388,0.6392,FALSE,Curly kale,0,1
api_energy_and_lubricants,8,0.6977,0.6936,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,1,0.0572,0.8111,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,2,0.1661,0.8471,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,3,0.3421,0.7949,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,4,0.7425,0.5637,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,5,0.7111,0.6155,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,6,0.7495,0.6103,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,7,0.6818,0.6875,FALSE,Curly kale,0,1
api_fertilisers_and_soil_improvers,8,0.5961,0.7809,FALSE,Curly kale,0,1
api_plant_protection_products,1,3.6523,0.057,FALSE,Curly kale,0,1
api_plant_protection_products,2,1.9705,0.1412,FALSE,Curly kale,0,1
api_plant_protection_products,3,1.6139,0.1863,FALSE,Curly kale,0,1
api_plant_protection_products,4,1.3234,0.2613,FALSE,Curly kale,0,1
api_plant_protection_products,5,2.5717,0.027,TRUE,Curly kale,0,1
api_plant_protection_products,6,2.2048,0.0427,TRUE,Curly kale,0,1
api_plant_protection_products,7,2.072,0.0467,TRUE,Curly kale,0,1
api_plant_protection_products,8,2.2032,0.0274,TRUE,Curly kale,0,1
api_fresh_fruit,1,1.8085,0.1797,FALSE,Curly kale,0,1
api_fresh_fruit,2,0.8559,0.4259,FALSE,Curly kale,0,1
api_fresh_fruit,3,1.168,0.3222,FALSE,Curly kale,0,1
api_fresh_fruit,4,1.3839,0.2396,FALSE,Curly kale,0,1
api_fresh_fruit,5,1.4438,0.2086,FALSE,Curly kale,0,1
api_fresh_fruit,6,1.2069,0.3027,FALSE,Curly kale,0,1
api_fresh_fruit,7,1.2561,0.2723,FALSE,Curly kale,0,1
api_fresh_fruit,8,1.2887,0.2492,FALSE,Curly kale,0,1
api_fresh_vegetables,1,5.2609,0.0225,TRUE,Curly kale,0,1
api_fresh_vegetables,2,2.8192,0.0613,FALSE,Curly kale,0,1
api_fresh_vegetables,3,2.1176,0.0981,FALSE,Curly kale,0,1
api_fresh_vegetables,4,1.6563,0.1603,FALSE,Curly kale,0,1
api_fresh_vegetables,5,1.9902,0.0801,FALSE,Curly kale,0,1
api_fresh_vegetables,6,1.6643,0.1297,FALSE,Curly kale,0,1
api_fresh_vegetables,7,2.019,0.0528,FALSE,Curly kale,0,1
api_fresh_vegetables,8,1.7944,0.0781,FALSE,Curly kale,0,1
fuel_petrol_price,1,0.3267,0.568,FALSE,Curly kale,0,1
fuel_petrol_price,2,1.0246,0.3602,FALSE,Curly kale,0,1
fuel_petrol_price,3,0.5867,0.6241,FALSE,Curly kale,0,1
fuel_petrol_price,4,0.4503,0.7721,FALSE,Curly kale,0,1
fuel_petrol_price,5,0.7569,0.5816,FALSE,Curly kale,0,1
fuel_petrol_price,6,0.9194,0.4813,FALSE,Curly kale,0,1
fuel_petrol_price,7,0.8157,0.5749,FALSE,Curly kale,0,1
fuel_petrol_price,8,0.7326,0.6626,FALSE,Curly kale,0,1
fuel_diesel_price,1,0.0761,0.7829,FALSE,Curly kale,0,1
fuel_diesel_price,2,0.6674,0.5138,FALSE,Curly kale,0,1
fuel_diesel_price,3,0.4447,0.7212,FALSE,Curly kale,0,1
fuel_diesel_price,4,0.3596,0.8373,FALSE,Curly kale,0,1
fuel_diesel_price,5,0.8352,0.5256,FALSE,Curly kale,0,1
fuel_diesel_price,6,0.9917,0.4311,FALSE,Curly kale,0,1
fuel_diesel_price,7,0.9143,0.4957,FALSE,Curly kale,0,1
fuel_diesel_price,8,0.7888,0.6129,FALSE,Curly kale,0,1
sppi_road_freight,1,6e-4,0.981,FALSE,Curly kale,0,1
sppi_road_freight,2,0.9817,0.3759,FALSE,Curly kale,0,1
sppi_road_freight,3,0.9988,0.3938,FALSE,Curly kale,0,1
sppi_road_freight,4,0.9251,0.4496,FALSE,Curly kale,0,1
sppi_road_freight,5,0.8285,0.5303,FALSE,Curly kale,0,1
sppi_road_freight,6,0.7518,0.6084,FALSE,Curly kale,0,1
sppi_road_freight,7,0.9148,0.4953,FALSE,Curly kale,0,1
sppi_road_freight,8,0.7931,0.6091,FALSE,Curly kale,0,1
api_energy_and_lubricants,1,1.7381,0.1884,FALSE,Pak choi,0,1
api_energy_and_lubricants,2,0.728,0.4837,FALSE,Pak choi,0,1
api_energy_and_lubricants,3,0.8537,0.4656,FALSE,Pak choi,0,1
api_energy_and_lubricants,4,0.7001,0.5924,FALSE,Pak choi,0,1
api_energy_and_lubricants,5,0.6621,0.6525,FALSE,Pak choi,0,1
api_energy_and_lubricants,6,0.7049,0.6459,FALSE,Pak choi,0,1
api_energy_and_lubricants,7,0.5936,0.7611,FALSE,Pak choi,0,1
api_energy_and_lubricants,8,0.6093,0.7699,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,1,1.1125,0.2924,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,2,0.4629,0.6299,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,3,0.6758,0.5675,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,4,0.5023,0.7341,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,5,0.7462,0.5895,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,6,0.6779,0.6676,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,7,0.6235,0.7364,FALSE,Pak choi,0,1
api_fertilisers_and_soil_improvers,8,0.739,0.657,FALSE,Pak choi,0,1
api_plant_protection_products,1,0.0787,0.7793,FALSE,Pak choi,0,1
api_plant_protection_products,2,0.8099,0.4459,FALSE,Pak choi,0,1
api_plant_protection_products,3,0.8485,0.4683,FALSE,Pak choi,0,1
api_plant_protection_products,4,1.3965,0.2352,FALSE,Pak choi,0,1
api_plant_protection_products,5,1.1252,0.3471,FALSE,Pak choi,0,1
api_plant_protection_products,6,0.8779,0.5115,FALSE,Pak choi,0,1
api_plant_protection_products,7,0.73740000000000006,0.6404,FALSE,Pak choi,0,1
api_plant_protection_products,8,0.9453,0.4795,FALSE,Pak choi,0,1
api_fresh_fruit,1,0.332,0.5649,FALSE,Pak choi,0,1
api_fresh_fruit,2,0.3295,0.7195,FALSE,Pak choi,0,1
api_fresh_fruit,3,0.2081,0.8908,FALSE,Pak choi,0,1
api_fresh_fruit,4,0.5887,0.6711,FALSE,Pak choi,0,1
api_fresh_fruit,5,0.986,0.4265,FALSE,Pak choi,0,1
api_fresh_fruit,6,2.0344,0.0612,FALSE,Pak choi,0,1
api_fresh_fruit,7,1.9168,0.0668,FALSE,Pak choi,0,1
api_fresh_fruit,8,1.6599,0.1081,FALSE,Pak choi,0,1
api_fresh_vegetables,1,0.0509,0.8217,FALSE,Pak choi,0,1
api_fresh_vegetables,2,0.0585,0.9432,FALSE,Pak choi,0,1
api_fresh_vegetables,3,0.0793,0.9712,FALSE,Pak choi,0,1
api_fresh_vegetables,4,1.5249,0.1949,FALSE,Pak choi,0,1
api_fresh_vegetables,5,1.5229,0.1825,FALSE,Pak choi,0,1
api_fresh_vegetables,6,1.2014,0.3056,FALSE,Pak choi,0,1
api_fresh_vegetables,7,1.1132,0.3548,FALSE,Pak choi,0,1
api_fresh_vegetables,8,1.0927,0.3683,FALSE,Pak choi,0,1
fuel_petrol_price,1,0.1282,0.7205,FALSE,Pak choi,0,1
fuel_petrol_price,2,0.3905,0.6771,FALSE,Pak choi,0,1
fuel_petrol_price,3,0.3904,0.76,FALSE,Pak choi,0,1
fuel_petrol_price,4,0.3148,0.868,FALSE,Pak choi,0,1
fuel_petrol_price,5,0.3016,0.9117,FALSE,Pak choi,0,1
fuel_petrol_price,6,0.3489,0.9103,FALSE,Pak choi,0,1
fuel_petrol_price,7,0.3297,0.9401,FALSE,Pak choi,0,1
fuel_petrol_price,8,0.398,0.9212,FALSE,Pak choi,0,1
fuel_diesel_price,1,0.2982,0.5854,FALSE,Pak choi,0,1
fuel_diesel_price,2,0.4193,0.6579,FALSE,Pak choi,0,1
fuel_diesel_price,3,0.3458,0.7922,FALSE,Pak choi,0,1
fuel_diesel_price,4,0.2534,0.9075,FALSE,Pak choi,0,1
fuel_diesel_price,5,0.2247,0.9517,FALSE,Pak choi,0,1
fuel_diesel_price,6,0.2448,0.9611,FALSE,Pak choi,0,1
fuel_diesel_price,7,0.2235,0.9796,FALSE,Pak choi,0,1
fuel_diesel_price,8,0.2292,0.9853,FALSE,Pak choi,0,1
sppi_road_freight,1,0.2582,0.6117,FALSE,Pak choi,0,1
sppi_road_freight,2,0.3229,0.7243,FALSE,Pak choi,0,1
sppi_road_freight,3,0.5928,0.6201,FALSE,Pak choi,0,1
sppi_road_freight,4,0.6802,0.6062,FALSE,Pak choi,0,1
sppi_road_freight,5,0.6648,0.6504,FALSE,Pak choi,0,1
sppi_road_freight,6,1.0833,0.3725,FALSE,Pak choi,0,1
sppi_road_freight,7,1.6356,0.1252,FALSE,Pak choi,0,1
sppi_road_freight,8,2.2872,0.0219,TRUE,Pak choi,0,1
api_energy_and_lubricants,1,0.2539,0.6147,FALSE,Spring greens,0,1
api_energy_and_lubricants,2,0.3216,0.7252,FALSE,Spring greens,0,1
api_energy_and_lubricants,3,0.2246,0.8793,FALSE,Spring greens,0,1
api_energy_and_lubricants,4,0.3329,0.8557,FALSE,Spring greens,0,1
api_energy_and_lubricants,5,0.2562,0.9365,FALSE,Spring greens,0,1
api_energy_and_lubricants,6,0.2607,0.9546,FALSE,Spring greens,0,1
api_energy_and_lubricants,7,0.3014,0.9529,FALSE,Spring greens,0,1
api_energy_and_lubricants,8,0.9089,0.5094,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,1,0.1622,0.6874,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,2,0.1621,0.8504,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,3,0.117,0.9501,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,4,0.1529,0.9616,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,5,0.1097,0.9901,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,6,0.1166,0.9944,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,7,0.1173,0.9972,FALSE,Spring greens,0,1
api_fertilisers_and_soil_improvers,8,0.106,0.999,FALSE,Spring greens,0,1
api_plant_protection_products,1,0.2205,0.639,FALSE,Spring greens,0,1
api_plant_protection_products,2,0.1099,0.896,FALSE,Spring greens,0,1
api_plant_protection_products,3,0.149,0.9303,FALSE,Spring greens,0,1
api_plant_protection_products,4,0.1183,0.9759,FALSE,Spring greens,0,1
api_plant_protection_products,5,0.1025,0.9916,FALSE,Spring greens,0,1
api_plant_protection_products,6,0.1094,0.9953,FALSE,Spring greens,0,1
api_plant_protection_products,7,0.2093,0.9832,FALSE,Spring greens,0,1
api_plant_protection_products,8,0.5421,0.8243,FALSE,Spring greens,0,1
api_fresh_fruit,1,0.4549,0.5006,FALSE,Spring greens,0,1
api_fresh_fruit,2,0.221,0.8018,FALSE,Spring greens,0,1
api_fresh_fruit,3,0.2265,0.8779,FALSE,Spring greens,0,1
api_fresh_fruit,4,0.1771,0.9501,FALSE,Spring greens,0,1
api_fresh_fruit,5,0.2077,0.9591,FALSE,Spring greens,0,1
api_fresh_fruit,6,0.2337,0.9653,FALSE,Spring greens,0,1
api_fresh_fruit,7,0.2004,0.9852,FALSE,Spring greens,0,1
api_fresh_fruit,8,1.1721,0.316,FALSE,Spring greens,0,1
api_fresh_vegetables,1,3e-4,0.9863,FALSE,Spring greens,0,1
api_fresh_vegetables,2,0.0019,0.9981,FALSE,Spring greens,0,1
api_fresh_vegetables,3,0.0291,0.9933,FALSE,Spring greens,0,1
api_fresh_vegetables,4,0.1018,0.9818,FALSE,Spring greens,0,1
api_fresh_vegetables,5,0.1243,0.9869,FALSE,Spring greens,0,1
api_fresh_vegetables,6,0.1045,0.9959,FALSE,Spring greens,0,1
api_fresh_vegetables,7,0.0999,0.9983,FALSE,Spring greens,0,1
api_fresh_vegetables,8,0.1202,0.9984,FALSE,Spring greens,0,1
fuel_petrol_price,1,0.264,0.6078,FALSE,Spring greens,0,1
fuel_petrol_price,2,1.2539,0.2869,FALSE,Spring greens,0,1
fuel_petrol_price,3,0.8321,0.4771,FALSE,Spring greens,0,1
fuel_petrol_price,4,0.7207,0.5784,FALSE,Spring greens,0,1
fuel_petrol_price,5,0.5607,0.7301,FALSE,Spring greens,0,1
fuel_petrol_price,6,0.61240000000000006,0.7204,FALSE,Spring greens,0,1
fuel_petrol_price,7,0.4637,0.8604,FALSE,Spring greens,0,1
fuel_petrol_price,8,0.7071,0.6852,FALSE,Spring greens,0,1
fuel_diesel_price,1,0.4242,0.5154,FALSE,Spring greens,0,1
fuel_diesel_price,2,0.9781,0.3772,FALSE,Spring greens,0,1
fuel_diesel_price,3,0.8307,0.4779,FALSE,Spring greens,0,1
fuel_diesel_price,4,0.7148,0.5824,FALSE,Spring greens,0,1
fuel_diesel_price,5,0.5572,0.7328,FALSE,Spring greens,0,1
fuel_diesel_price,6,0.6284,0.7075,FALSE,Spring greens,0,1
fuel_diesel_price,7,0.4694,0.8564,FALSE,Spring greens,0,1
fuel_diesel_price,8,0.6548,0.7311,FALSE,Spring greens,0,1
sppi_road_freight,1,4e-4,0.9836,FALSE,Spring greens,0,1
sppi_road_freight,2,0.1453,0.8648,FALSE,Spring greens,0,1
sppi_road_freight,3,0.1006,0.9596,FALSE,Spring greens,0,1
sppi_road_freight,4,0.1968,0.9399,FALSE,Spring greens,0,1
sppi_road_freight,5,0.1568,0.9779,FALSE,Spring greens,0,1
sppi_road_freight,6,0.1943,0.9783,FALSE,Spring greens,0,1
sppi_road_freight,7,0.23,0.9779,FALSE,Spring greens,0,1
sppi_road_freight,8,0.2188,0.98740000000000006,FALSE,Spring greens,0,1
